URL|BBQ grill & tables - IKEA
8|https://www.ikea.com/ca/en/p/foeljsam-oven-dish-clear-glass-50311269/
9|https://www.ikea.com/ca/en/p/oumbaerlig-7-piece-cookware-set-30286416/
10|https://www.ikea.com/ca/en/p/kavalkad-frying-pan-set-of-2-black-40139321/
11|https://www.ikea.com/ca/en/p/prickig-microwave-lid-gray-blue-70186090/
12|https://www.ikea.com/ca/en/p/heat-trivet-cork-87077700/
13|https://www.ikea.com/ca/en/p/kavalkad-frying-pan-black-00267706/
14|https://www.ikea.com/ca/en/p/grilla-grilling-pan-black-50055085/
15|https://www.ikea.com/ca/en/p/fryser-6-piece-cookware-set-turquoise-90333212/
16|https://www.ikea.com/ca/en/p/mixtur-oven-serving-dish-clear-glass-80058761/
17|https://www.ikea.com/ca/en/p/tolerant-wok-black-70247319/
18|https://www.ikea.com/ca/en/p/klockren-colander-silicone-60333572/
19|https://www.ikea.com/ca/en/p/lyckad-oven-serving-dish-green-90330567/
20|https://www.ikea.com/ca/en/p/koncis-roasting-pan-with-grill-rack-stainless-steel-10099053/
21|https://www.ikea.com/ca/en/p/skaenka-crepe-pancake-pan-gray-90208208/
22|https://www.ikea.com/ca/en/p/kavalkad-saucepan-set-of-3-black-20139322/
23|https://www.ikea.com/ca/en/p/oumbaerlig-pot-with-lid-90286423/
24|https://www.ikea.com/ca/en/p/vardagen-pot-with-lid-enamelled-steel-70391123/

URL|Bathroom Vanities & Vanity Cabinets - IKEA
1|https://www.ikea.com/ca/en/p/vesken-corner-shelf-unit-white-70471092/
2|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-brown-stained-ash-effect-dalskaer-faucet-s59305184/
3|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-brown-stained-ash-effect-dalskaer-faucet-s69305188/
4|https://www.ikea.com/ca/en/p/godmorgon-bathroom-vanity-white-00281104/
5|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-brown-stained-ash-effect-dalskaer-faucet-s49305189/
6|https://www.ikea.com/ca/en/p/hemnes-odensvik-bathroom-vanity-gray-s59201233/
7|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-brown-stained-ash-effect-dalskaer-faucet-s09305186/
8|https://www.ikea.com/ca/en/p/fullen-taelleviken-bathroom-vanity-white-olskaer-faucet-s99292132/
9|https://www.ikea.com/ca/en/p/hemnes-odensvik-bathroom-vanity-gray-s29207118/
10|https://www.ikea.com/ca/en/p/hemnes-odensvik-bathroom-vanity-gray-s49207117/
11|https://www.ikea.com/ca/en/p/hemnes-raettviken-bathroom-vanity-gray-s69207116/
12|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-kasjoen-dark-gray-hamnskaer-faucet-s09293273/
13|https://www.ikea.com/ca/en/p/fullen-bathroom-vanity-white-70189041/
14|https://www.ikea.com/ca/en/p/godmorgon-bathroom-vanity-brown-stained-ash-effect-60457911/
15|https://www.ikea.com/ca/en/p/lillangen-bathroom-vanity-w-2-doors-white-ensen-faucet-s39294049/
16|https://www.ikea.com/ca/en/p/hemnes-odensvik-bathroom-vanity-white-runskaer-faucet-s09293466/
17|https://www.ikea.com/ca/en/p/godmorgon-odensvik-bathroom-vanity-white-dalskaer-faucet-s29293328/
18|https://www.ikea.com/ca/en/p/godmorgon-bathroom-vanity-kasjoen-white-00387643/
19|https://www.ikea.com/ca/en/p/silveran-taelleviken-bathroom-vanity-with-2-doors-white-runskaer-faucet-s09295111/
20|https://www.ikea.com/ca/en/p/hemnes-odensvik-bathroom-vanity-gray-s89201236/
21|https://www.ikea.com/ca/en/p/godmorgon-bathroom-vanity-kasjoen-light-gray-20387675/
22|https://www.ikea.com/ca/en/p/godmorgon-tolken-toernviken-bathroom-vanity-resjoen-white-anthracite-dalskaer-faucet-s99309255/
23|https://www.ikea.com/ca/en/p/godmorgon-tolken-bathroom-vanity-brown-stained-ash-effect-marble-effect-s29322463/
24|https://www.ikea.com/ca/en/p/hemnes-raettviken-bathroom-vanity-gray-s89207115/

URL|Kitchen Back Splash & Wall Panels - IKEA
1|https://www.ikea.com/ca/en/p/lysekil-wall-panel-double-sided-white-white-light-gray-concrete-effect-70428701/
2|https://www.ikea.com/ca/en/p/lysekil-wall-panel-double-sided-brass-color-stainless-steel-color-90428700/
3|https://www.ikea.com/ca/en/p/lysekil-wall-panel-double-sided-white-marble-effect-patterned-30428699/

URL|Kitchen Sink & Taps - IKEA
1|https://www.ikea.com/ca/en/p/glypen-kitchen-faucet-stanless-steel-effect-70442392/
2|https://www.ikea.com/ca/en/p/grundvattnet-box-light-red-20467889/
3|https://www.ikea.com/ca/en/p/havsen-apron-front-double-bowl-sink-white-s59253726/
4|https://www.ikea.com/ca/en/p/vimmern-kitchen-faucet-with-handspray-stainless-steel-color-10305289/
5|https://www.ikea.com/ca/en/p/havsen-apron-front-sink-white-s79253725/
6|https://www.ikea.com/ca/en/p/fyndig-sink-stainless-steel-s69158007/
7|https://www.ikea.com/ca/en/p/vattudalen-single-bowl-top-mount-sink-stainless-steel-s89158172/
8|https://www.ikea.com/ca/en/p/nyvattnet-kitchen-faucet-polished-brass-color-polished-10341664/
9|https://www.ikea.com/ca/en/p/grundvattnet-colander-gray-90314280/
10|https://www.ikea.com/ca/en/p/havsen-sink-white-s19253728/
11|https://www.ikea.com/ca/en/p/langudden-sink-stainless-steel-s89157484/
12|https://www.ikea.com/ca/en/p/insjoen-kitchen-faucet-with-pull-out-spout-chrome-plated-70341878/
13|https://www.ikea.com/ca/en/p/langudden-double-bowl-dual-mount-sink-stainless-steel-s99157488/
14|https://www.ikea.com/ca/en/p/glittran-kitchen-faucet-black-10225612/
15|https://www.ikea.com/ca/en/p/hillesjoen-double-bowl-dual-mount-sink-stainless-steel-s39157491/
16|https://www.ikea.com/ca/en/p/norrsjoen-colander-stainless-steel-00339713/
17|https://www.ikea.com/ca/en/p/haellviken-sink-black-quartz-composite-s39157641/
18|https://www.ikea.com/ca/en/p/tollsjoen-kitchen-faucet-with-handspray-chrome-plated-50341695/
19|https://www.ikea.com/ca/en/p/hillesjoen-1-1-2-bowl-dual-mount-sink-stainless-steel-s09140708/
20|https://www.ikea.com/ca/en/p/norrsjoen-double-bowl-dual-mount-sink-stainless-steel-s59157923/
21|https://www.ikea.com/ca/en/p/bosjoen-kitchen-faucet-brushed-black-metal-40303929/
22|https://www.ikea.com/ca/en/p/aelmaren-kitchen-faucet-with-pull-out-spout-stainless-steel-color-80341651/
23|https://www.ikea.com/ca/en/p/yttran-kitchen-faucet-with-pull-out-spout-chrome-plated-60305951/
24|https://www.ikea.com/ca/en/p/norrsjoen-sink-stainless-steel-s69157908/

URL|Bakeware - IKEA
1|https://www.ikea.com/ca/en/p/ikea-365-mandoline-black-50471564/
2|https://www.ikea.com/ca/en/p/klockren-steamer-insert-stainless-steel-00459277/
3|https://www.ikea.com/ca/en/p/laettskalad-avocado-slicer-green-50464610/
4|https://www.ikea.com/ca/en/p/grilltider-skewer-bamboo-00458409/
5|https://www.ikea.com/ca/en/p/hemmabak-muffin-pan-gray-90456689/
6|https://www.ikea.com/ca/en/p/pabjuda-whisk-set-of-2-stainless-steel-20295063/
7|https://www.ikea.com/ca/en/p/tillaempad-tongs-stainless-steel-20452114/
8|https://www.ikea.com/ca/en/p/vardagen-measuring-cup-glass-90330398/
9|https://www.ikea.com/ca/en/p/fullaendad-5-piece-kitchen-utensil-set-gray-80435942/
10|https://www.ikea.com/ca/en/p/maerkbart-scissors-set-of-2-40328557/
11|https://www.ikea.com/ca/en/p/vardagen-measuring-spoons-set-of-4-00330703/
12|https://www.ikea.com/ca/en/p/roert-spoon-beech-round-beech-40278468/
13|https://www.ikea.com/ca/en/p/idealisk-strainer-stainless-steel-76113785/
14|https://www.ikea.com/ca/en/p/idealisk-colander-stainless-steel-20027536/
15|https://www.ikea.com/ca/en/p/idealisk-grater-stainless-steel-66916200/
16|https://www.ikea.com/ca/en/p/heat-trivet-cork-87077700/
17|https://www.ikea.com/ca/en/p/gubbroera-pastry-brush-white-black-00287950/
18|https://www.ikea.com/ca/en/p/prickig-microwave-lid-gray-blue-70186090/
19|https://www.ikea.com/ca/en/p/grunka-4-piece-kitchen-utensil-set-stainless-steel-30083334/
20|https://www.ikea.com/ca/en/p/dessert-measuring-cups-set-of-4-red-stainless-steel-10100886/
21|https://www.ikea.com/ca/en/p/lockbete-cookie-sheet-black-50434468/
22|https://www.ikea.com/ca/en/p/koncis-garlic-press-stainless-steel-00089163/
23|https://www.ikea.com/ca/en/p/vispad-mixing-bowl-set-of-2-white-50421791/
24|https://www.ikea.com/ca/en/p/ikea-365-vaerdefull-potato-peeler-black-30175140/

URL|Knife Sets, Chopping Boards & Cutting Accessories - IKEA
1|https://www.ikea.com/ca/en/p/legitim-chopping-board-white-90202268/
2|https://www.ikea.com/ca/en/p/finfoerdela-flexible-chopping-board-dark-gray-dark-turquoise-30335898/
3|https://www.ikea.com/ca/en/p/aptitlig-chopping-board-bamboo-80233430/
4|https://www.ikea.com/ca/en/p/jaemfoera-knife-block-with-3-knives-black-10346831/
5|https://www.ikea.com/ca/en/p/laemplig-chopping-board-bamboo-00309829/
6|https://www.ikea.com/ca/en/p/ikea-365-chopping-board-60406304/
7|https://www.ikea.com/ca/en/p/aendlig-3-piece-knife-set-light-gray-white-70257624/
8|https://www.ikea.com/ca/en/p/aptitlig-butcher-block-bamboo-00233429/
9|https://www.ikea.com/ca/en/p/oleby-chopping-board-set-of-3-bamboo-00185287/
10|https://www.ikea.com/ca/en/p/ikea-365-3-piece-knife-set-90341170/
11|https://www.ikea.com/ca/en/p/ikea-365-knife-block-10286399/
12|https://www.ikea.com/ca/en/p/aptitlig-chopping-board-bamboo-60233426/
13|https://www.ikea.com/ca/en/p/proppmaett-chopping-board-beech-30233418/
14|https://www.ikea.com/ca/en/p/foerdubbla-2-piece-knife-set-gray-00436790/
15|https://www.ikea.com/ca/en/p/fascinera-chopping-board-mango-wood-40393487/
16|https://www.ikea.com/ca/en/p/foerslag-3-piece-knife-set-50346829/
17|https://www.ikea.com/ca/en/p/smaaeta-chopping-board-acacia-80320347/
18|https://www.ikea.com/ca/en/p/aspekt-knife-sharpener-black-57145296/
19|https://www.ikea.com/ca/en/p/sysselsaetta-chopping-board-30359016/
20|https://www.ikea.com/ca/en/p/matlust-chopping-board-green-white-70233416/
21|https://www.ikea.com/ca/en/p/skalad-paring-knife-red-00287667/
22|https://www.ikea.com/ca/en/p/hyvla-knife-block-bamboo-30293898/
23|https://www.ikea.com/ca/en/p/knivskarp-3-piece-knife-set-50251538/
24|https://www.ikea.com/ca/en/p/smabit-knife-and-peeler-black-white-40286406/

URL|Kitchen Wall storage & Racks - IKEA
1|https://www.ikea.com/ca/en/p/risatorp-basket-light-olive-green-70451598/
2|https://www.ikea.com/ca/en/p/fintorp-rail-black-00201904/
3|https://www.ikea.com/ca/en/p/bekvaem-spice-rack-birch-40070185/
4|https://www.ikea.com/ca/en/p/rimforsa-basket-bamboo-40282069/
5|https://www.ikea.com/ca/en/p/kungsfors-rail-with-5-hooks-and-1-container-stainless-steel-s89308157/
6|https://www.ikea.com/ca/en/p/kungsfors-wall-rack-stainless-steel-80334919/
7|https://www.ikea.com/ca/en/p/sunnersta-rail-30303722/
8|https://www.ikea.com/ca/en/p/kungsfors-wall-grid-with-storage-stainless-steel-ash-s49254335/
9|https://www.ikea.com/ca/en/p/fintorp-utensil-holder-white-black-00202079/
10|https://www.ikea.com/ca/en/p/sunnersta-container-white-50303735/
11|https://www.ikea.com/ca/en/p/sunnersta-shelf-60392651/
12|https://www.ikea.com/ca/en/p/kungsfors-suspension-rail-w-shelves-and-rail-stainless-steel-ash-s29308301/
13|https://www.ikea.com/ca/en/p/fintorp-dish-drainer-black-galvanized-80213173/
14|https://www.ikea.com/ca/en/p/fintorp-magnetic-knife-rack-black-20202083/
15|https://www.ikea.com/ca/en/p/kungsfors-mesh-bag-set-of-2-natural-20372834/
16|https://www.ikea.com/ca/en/p/fintorp-condiment-stand-white-black-60202081/
17|https://www.ikea.com/ca/en/p/rimforsa-holder-with-containers-glass-bamboo-80282072/
18|https://www.ikea.com/ca/en/p/kungsfors-magnetic-knife-rack-stainless-steel-40334921/
19|https://www.ikea.com/ca/en/p/kungsfors-suspension-rail-with-shelf-wll-grid-stainless-steel-s19254332/
20|https://www.ikea.com/ca/en/p/sunnersta-hook-40303726/
21|https://www.ikea.com/ca/en/p/kungsfors-magnetic-clip-stainless-steel-00334923/
22|https://www.ikea.com/ca/en/p/vadholma-wall-shelf-black-20359192/
23|https://www.ikea.com/ca/en/p/tornviken-wall-shelf-off-white-20398099/
24|https://www.ikea.com/ca/en/p/risatorp-wire-basket-white-90281618/

URL|Bar Carts & Movable Kitchen Islands - IKEA
1|https://www.ikea.com/ca/en/p/raskog-utility-cart-gray-green-90443135/
2|https://www.ikea.com/ca/en/p/foerhoeja-kitchen-cart-birch-80035920/
3|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-off-white-oak-40391657/
4|https://www.ikea.com/ca/en/p/nissafors-utility-cart-black-20399777/
5|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-black-oak-20359154/
6|https://www.ikea.com/ca/en/p/bekvaem-kitchen-cart-birch-30240348/
7|https://www.ikea.com/ca/en/p/rimforsa-work-bench-stainless-steel-bamboo-60399412/
8|https://www.ikea.com/ca/en/p/bror-work-bench-black-pine-plywood-30333286/
9|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-black-oak-40366115/
10|https://www.ikea.com/ca/en/p/stenstorp-kitchen-cart-white-oak-40201916/
11|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-off-white-oak-00393371/
12|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-gray-oak-80393372/
13|https://www.ikea.com/ca/en/p/sunnersta-utility-cart-70303720/
14|https://www.ikea.com/ca/en/p/vadholma-kitchen-island-with-rack-black-oak-s59276228/
15|https://www.ikea.com/ca/en/p/risatorp-utility-cart-white-20281631/
16|https://www.ikea.com/ca/en/p/tornviken-kitchen-island-gray-oak-20391658/
17|https://www.ikea.com/ca/en/p/kungsfors-kitchen-cart-stainless-steel-80334924/
18|https://www.ikea.com/ca/en/p/flytta-kitchen-cart-stainless-steel-00058487/
19|https://www.ikea.com/ca/en/p/ikea-ps-2017-side-table-on-casters-beech-white-70334057/
20|https://www.ikea.com/ca/en/p/viggja-tray-stand-white-70351481/
21|https://www.ikea.com/ca/en/p/vadholma-rack-for-kitchen-island-black-80402381/

URL|Dinnerware - IKEA
1|https://www.ikea.com/ca/en/p/gladelig-plate-gray-50457148/
2|https://www.ikea.com/ca/en/p/kejserlig-bowl-mixed-colors-10460119/
3|https://www.ikea.com/ca/en/p/gladelig-deep-plate-bowl-gray-80457161/
4|https://www.ikea.com/ca/en/p/gladelig-side-plate-gray-10457145/
5|https://www.ikea.com/ca/en/p/gladelig-bowl-gray-90457165/
6|https://www.ikea.com/ca/en/p/dinera-18-piece-dinnerware-set-dark-gray-30423989/
7|https://www.ikea.com/ca/en/p/dinera-18-piece-dinnerware-set-gray-blue-80152546/
8|https://www.ikea.com/ca/en/p/flitighet-18-piece-dinnerware-set-white-50333921/
9|https://www.ikea.com/ca/en/p/faergrik-18-piece-dinnerware-set-dark-turquoise-30387439/
10|https://www.ikea.com/ca/en/p/oftast-bowl-white-80258915/
11|https://www.ikea.com/ca/en/p/oftast-plate-white-30258913/
12|https://www.ikea.com/ca/en/p/dinera-18-piece-dinnerware-set-beige-50423969/
13|https://www.ikea.com/ca/en/p/oftast-deep-plate-bowl-white-00318942/
14|https://www.ikea.com/ca/en/p/entusiasm-bowl-patterned-blue-70417241/
15|https://www.ikea.com/ca/en/p/faergrik-18-piece-dinnerware-set-light-green-60318920/
16|https://www.ikea.com/ca/en/p/dinera-18-piece-dinnerware-set-light-pink-30318525/
17|https://www.ikea.com/ca/en/p/samtidig-12-piece-dinnerware-set-white-90346158/
18|https://www.ikea.com/ca/en/p/faergrik-18-piece-dinnerware-set-turquoise-90247709/
19|https://www.ikea.com/ca/en/p/droembild-bowl-clear-glass-00439005/
20|https://www.ikea.com/ca/en/p/kalas-bowl-multicolor-20421293/
21|https://www.ikea.com/ca/en/p/framkalla-bowl-patterned-10420072/
22|https://www.ikea.com/ca/en/p/morgonte-plate-bowl-set-of-3-multicolor-50398267/
23|https://www.ikea.com/ca/en/p/vaerdera-18-piece-dinnerware-set-white-70277354/
24|https://www.ikea.com/ca/en/p/ikea-365-18-piece-dinnerware-set-white-40341101/

URL|Serveware - IKEA
1|https://www.ikea.com/ca/en/p/smakallt-serving-stand-stainless-steel-10429911/
2|https://www.ikea.com/ca/en/p/fullspaeckad-serving-tray-bamboo-black-20430141/
3|https://www.ikea.com/ca/en/p/klyfta-bread-basket-bamboo-50455696/
4|https://www.ikea.com/ca/en/p/kalasfint-serving-plate-monsters-green-30452929/
5|https://www.ikea.com/ca/en/p/oftast-serving-bowl-white-20439392/
6|https://www.ikea.com/ca/en/p/blanda-serving-bowl-clear-glass-90057252/
7|https://www.ikea.com/ca/en/p/dinera-serving-plate-beige-30350662/
8|https://www.ikea.com/ca/en/p/tillgang-tray-gray-10419950/
9|https://www.ikea.com/ca/en/p/trygg-serving-bowl-clear-glass-20132453/
10|https://www.ikea.com/ca/en/p/arv-broellop-cake-stand-with-lid-clear-glass-40125550/
11|https://www.ikea.com/ca/en/p/rundlig-serving-bowl-white-bamboo-white-10234862/
12|https://www.ikea.com/ca/en/p/solblekt-tray-rattan-40460858/
13|https://www.ikea.com/ca/en/p/blanda-matt-serving-bowl-bamboo-60214343/
14|https://www.ikea.com/ca/en/p/klack-tray-rubberwood-06410406/
15|https://www.ikea.com/ca/en/p/entydig-bowl-light-green-30375281/
16|https://www.ikea.com/ca/en/p/skyn-serving-bowl-white-90176778/
17|https://www.ikea.com/ca/en/p/ikea-365-serving-plate-white-20278365/
18|https://www.ikea.com/ca/en/p/blanda-blank-serving-bowl-stainless-steel-50057254/
19|https://www.ikea.com/ca/en/p/resgods-bed-tray-bamboo-30444468/
20|https://www.ikea.com/ca/en/p/slira-place-mat-gray-10437529/
21|https://www.ikea.com/ca/en/p/blanda-blank-serving-bowl-stainless-steel-20057255/
22|https://www.ikea.com/ca/en/p/blanda-blank-serving-bowl-stainless-steel-30081467/
23|https://www.ikea.com/ca/en/p/snudda-lazy-susan-solid-wood-birch-90074483/
24|https://www.ikea.com/ca/en/p/fruktskal-tray-bamboo-40367780/

URL|Coffee & tea - IKEA
1|https://www.ikea.com/ca/en/p/kejserlig-mug-turquoise-20460128/
2|https://www.ikea.com/ca/en/p/gladelig-mug-gray-70457152/
3|https://www.ikea.com/ca/en/p/strimmig-mug-stoneware-green-10437874/
4|https://www.ikea.com/ca/en/p/ikea-365-mug-clear-glass-10279723/
5|https://www.ikea.com/ca/en/p/behoevd-vacuum-flask-light-green-beige-70353890/
6|https://www.ikea.com/ca/en/p/produkt-milk-frother-black-30301167/
7|https://www.ikea.com/ca/en/p/tempererad-coffee-measure-and-clip-brass-50360245/
8|https://www.ikea.com/ca/en/p/upphetta-french-press-coffee-maker-glass-stainless-steel-60241389/
9|https://www.ikea.com/ca/en/p/avrundad-tumbler-double-walled-clear-glass-90358981/
10|https://www.ikea.com/ca/en/p/dinera-mug-light-pink-30424012/
11|https://www.ikea.com/ca/en/p/blomning-coffee-tea-canister-20373206/
12|https://www.ikea.com/ca/en/p/riklig-teapot-glass-90150071/
13|https://www.ikea.com/ca/en/p/ikea-365-coaster-cork-30282946/
14|https://www.ikea.com/ca/en/p/framkalla-mug-mixed-patterns-20420081/
15|https://www.ikea.com/ca/en/p/dinera-mug-dark-gray-30362820/
16|https://www.ikea.com/ca/en/p/tradloes-honey-dipper-and-tea-measure-brass-90360248/
17|https://www.ikea.com/ca/en/p/troligtvis-travel-mug-blue-20429185/
18|https://www.ikea.com/ca/en/p/underlaetta-vacuum-flask-black-30360232/
19|https://www.ikea.com/ca/en/p/ikea-365-mug-white-20282942/
20|https://www.ikea.com/ca/en/p/stelna-mug-clear-glass-70258911/
21|https://www.ikea.com/ca/en/p/entusiasm-tumbler-patterned-blue-10417244/
22|https://www.ikea.com/ca/en/p/blomning-coffee-tea-canister-00373207/
23|https://www.ikea.com/ca/en/p/utefest-tumbler-mixed-colors-20459530/
24|https://www.ikea.com/ca/en/p/mattlig-milk-frothing-jug-stainless-steel-50149843/

URL|Dishwashing Accessories - IKEA
1|https://www.ikea.com/ca/en/p/nyskoeljd-dish-drying-mat-dark-gray-20451058/
2|https://www.ikea.com/ca/en/p/rinnig-dish-brush-gray-30407814/
3|https://www.ikea.com/ca/en/p/flundra-dish-drainer-white-40176950/
4|https://www.ikea.com/ca/en/p/rinnig-dish-brush-green-90407811/
5|https://www.ikea.com/ca/en/p/fintorp-dish-drainer-black-galvanized-80213173/
6|https://www.ikea.com/ca/en/p/rinnig-dish-drainer-double-sided-10387261/
7|https://www.ikea.com/ca/en/p/torkad-papertowel-holder-silver-color-00208670/
8|https://www.ikea.com/ca/en/p/ordning-utensil-holder-stainless-steel-30011832/
9|https://www.ikea.com/ca/en/p/tartsmet-dish-brush-with-soap-dispenser-green-30450416/
10|https://www.ikea.com/ca/en/p/nyskoeljd-dish-drying-mat-green-80451060/
11|https://www.ikea.com/ca/en/p/rinnig-kitchen-ut-rck-plate-hldr-dsh-drnr-s79323709/
12|https://www.ikea.com/ca/en/p/grundvattnet-colander-gray-90314280/
13|https://www.ikea.com/ca/en/p/rinnig-soap-dispenser-gray-80424335/
14|https://www.ikea.com/ca/en/p/kvot-dish-drainer-galvanized-36980400/
15|https://www.ikea.com/ca/en/p/svampig-sponge-gray-white-60257605/
16|https://www.ikea.com/ca/en/p/rinnig-kitchen-utensil-rack-30387260/
17|https://www.ikea.com/ca/en/p/fintorp-dish-drainer-nickel-plated-40225615/
18|https://www.ikea.com/ca/en/p/medelvag-bottle-brush-white-40385067/
19|https://www.ikea.com/ca/en/p/bestaende-dish-drainer-silver-color-white-90233967/
20|https://www.ikea.com/ca/en/p/ostbit-plate-holder-bamboo-90322360/
21|https://www.ikea.com/ca/en/p/nyskoeljd-dish-drying-mat-blue-20410548/
22|https://www.ikea.com/ca/en/p/pampig-papertowel-holder-beech-50335091/
23|https://www.ikea.com/ca/en/p/grundvattnet-rinsing-tub-gray-80314285/
24|https://www.ikea.com/ca/en/p/ordning-utensil-holder-stainless-steel-30131716/

URL|Flatware & Cutlery - Cutlery Sets - IKEA
1|https://www.ikea.com/ca/en/p/identitet-16-piece-cutlery-set-stainless-steel-00453058/
2|https://www.ikea.com/ca/en/p/mopsig-16-piece-cutlery-set-00343003/
3|https://www.ikea.com/ca/en/p/foernuft-20-piece-cutlery-set-stainless-steel-90043076/
4|https://www.ikea.com/ca/en/p/snitta-knife-black-00287295/
5|https://www.ikea.com/ca/en/p/tillagd-20-piece-cutlery-set-black-40360830/
6|https://www.ikea.com/ca/en/p/ikea-365-20-piece-cutlery-set-stainless-steel-20399758/
7|https://www.ikea.com/ca/en/p/dragon-20-piece-cutlery-set-stainless-steel-70091761/
8|https://www.ikea.com/ca/en/p/gamman-20-piece-cutlery-set-stainless-steel-10384955/
9|https://www.ikea.com/ca/en/p/trebent-chopsticks-4-pairs-bamboo-90342971/
10|https://www.ikea.com/ca/en/p/ostron-12-piece-cutlery-set-gray-70235712/
11|https://www.ikea.com/ca/en/p/martorp-30-piece-cutlery-set-stainless-steel-30167507/
12|https://www.ikea.com/ca/en/p/ostbit-serving-tong-bamboo-00453464/
13|https://www.ikea.com/ca/en/p/kalas-18-piece-cutlery-set-multicolor-80421332/
14|https://www.ikea.com/ca/en/p/dragon-60-piece-cutlery-set-stainless-steel-80188654/
15|https://www.ikea.com/ca/en/p/dragon-spoon-stainless-steel-30091763/
16|https://www.ikea.com/ca/en/p/gripande-2-piece-salad-server-set-bamboo-white-20235639/
17|https://www.ikea.com/ca/en/p/doftsam-20-piece-cutlery-set-stainless-steel-10307537/
18|https://www.ikea.com/ca/en/p/lindrig-knife-dark-brown-40258125/
19|https://www.ikea.com/ca/en/p/dragon-salad-dessert-fork-stainless-steel-30090382/
20|https://www.ikea.com/ca/en/p/dragon-teaspoon-stainless-steel-10091764/
21|https://www.ikea.com/ca/en/p/behagfull-20-piece-cutlery-set-stainless-steel-00304233/
22|https://www.ikea.com/ca/en/p/smakglad-20-piece-cutlery-set-stainless-steel-80304535/
23|https://www.ikea.com/ca/en/p/aetbart-20-piece-cutlery-set-stainless-steel-40258960/
24|https://www.ikea.com/ca/en/p/dragon-dessert-spoon-stainless-steel-50090381/

URL|Kitchen Textiles - IKEA
1|https://www.ikea.com/ca/en/p/kungskaktus-tea-towel-check-pattern-black-white-20480621/
2|https://www.ikea.com/ca/en/p/sandviva-tea-towel-blue-80464388/
3|https://www.ikea.com/ca/en/p/sandviva-oven-mitt-textile-blue-10478464/
4|https://www.ikea.com/ca/en/p/silverpoppel-tea-towel-patterned-green-white-30454117/
5|https://www.ikea.com/ca/en/p/sandviva-apron-blue-70464379/
6|https://www.ikea.com/ca/en/p/elly-tea-towel-white-blue-70069637/
7|https://www.ikea.com/ca/en/p/elly-tea-towel-white-green-40277765/
8|https://www.ikea.com/ca/en/p/tekla-tea-towel-white-red-10100909/
9|https://www.ikea.com/ca/en/p/kungskaktus-tea-towel-check-pattern-light-gray-white-70415925/
10|https://www.ikea.com/ca/en/p/vardagen-tea-towel-beige-80292636/
11|https://www.ikea.com/ca/en/p/paelsmal-tea-towel-blue-60267911/
12|https://www.ikea.com/ca/en/p/iris-oven-mitt-gray-00220040/
13|https://www.ikea.com/ca/en/p/iris-tea-towel-gray-20210021/
14|https://www.ikea.com/ca/en/p/sandviva-tea-towel-blue-20464414/
15|https://www.ikea.com/ca/en/p/stinn-oven-mitt-red-40186633/
16|https://www.ikea.com/ca/en/p/trollpil-tea-towel-white-blue-00372000/
17|https://www.ikea.com/ca/en/p/vardagen-tea-towel-black-00292635/
18|https://www.ikea.com/ca/en/p/grilltider-apron-blue-brown-90463821/
19|https://www.ikea.com/ca/en/p/iris-pot-holder-gray-20219818/
20|https://www.ikea.com/ca/en/p/vardagen-oven-mitt-black-00303894/
21|https://www.ikea.com/ca/en/p/lackticka-tea-towel-landscape-patterned-20342979/
22|https://www.ikea.com/ca/en/p/alvalisa-tea-towel-green-white-10454175/
23|https://www.ikea.com/ca/en/p/timvisare-tea-towel-yellow-light-pink-40371796/
24|https://www.ikea.com/ca/en/p/vildkaprifol-tea-towel-blue-leaves-90365627/

URL|Napkins & Napkin Holders - IKEA
1|https://www.ikea.com/ca/en/p/storaetare-paper-napkin-white-30459167/
2|https://www.ikea.com/ca/en/p/matvanor-napkin-beige-60432713/
3|https://www.ikea.com/ca/en/p/smaksinne-paper-napkin-multicolor-flower-70478814/
4|https://www.ikea.com/ca/en/p/sommarliv-paper-napkin-patterned-orange-pink-80456072/
5|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-white-50035752/
6|https://www.ikea.com/ca/en/p/cissan-napkin-holder-water-hyacinth-60334289/
7|https://www.ikea.com/ca/en/p/tillstaellning-napkin-holder-brass-color-30350110/
8|https://www.ikea.com/ca/en/p/greja-napkin-holder-black-50342850/
9|https://www.ikea.com/ca/en/p/gruppera-napkin-white-black-50357728/
10|https://www.ikea.com/ca/en/p/liksidig-napkin-holder-white-80209901/
11|https://www.ikea.com/ca/en/p/verklighet-paper-napkin-white-blue-00432706/
12|https://www.ikea.com/ca/en/p/mustighet-paper-napkin-butterfly-patterned-60451320/
13|https://www.ikea.com/ca/en/p/fantastisk-paper-napkin-light-turquoise-40444929/
